OT,Sector,Columna de agua,hex,Fecha,Hora,Cliente,Centro,Código,Profundidad,Temperatura,Salinidad,Oxígeno (mg/L),Oxígeno (ml/L),Oxígeno (%Sat),Densidad (sigma-t),Oxígeno,Conductividad,Fluorescencia,CTDO,Estación,Latitud,Longitud,AOU
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-73,10.061,33.007,7.86,5.5,86.11,25.39,6.39,36222,0.76,CTDO-2,E8,-42.71705426,-73.53950945,0.89
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-74,10.061,33.007,7.88,5.52,86.38,25.39,6.39,36223,0.73,CTDO-2,E8,-42.71705426,-73.53950945,0.87
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-75,10.059,33.008,7.88,5.51,86.33,25.39,6.39,36222,0.74,CTDO-2,E8,-42.71705426,-73.53950945,0.88
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-76,10.058,33.008,7.86,5.5,86.14,25.39,6.39,36222,0.71,CTDO-2,E8,-42.71705426,-73.53950945,0.89
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-77,10.058,33.008,7.87,5.5,86.16,25.39,6.39,36223,0.72,CTDO-2,E8,-42.71705426,-73.53950945,0.89
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-78,10.06,33.007,7.89,5.52,86.39,25.39,6.39,36224,0.8,CTDO-2,E8,-42.71705426,-73.53950945,0.87
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-79,10.06,33.008,7.88,5.52,86.38,25.39,6.39,36225,0.74,CTDO-2,E8,-42.71705426,-73.53950945,0.87
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-80,10.058,33.008,7.89,5.52,86.41,25.39,6.39,36224,0.77,CTDO-2,E8,-42.71705426,-73.53950945,0.87
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-81,10.057,33.009,7.9,5.52,86.49,25.39,6.39,36224,0.69,CTDO-2,E8,-42.71705426,-73.53950945,0.87
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-82,10.056,33.009,7.88,5.51,86.31,25.39,6.39,36224,0.67,CTDO-2,E8,-42.71705426,-73.53950945,0.88
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-83,10.055,33.009,7.87,5.51,86.22,25.39,6.39,36223,0.66,CTDO-2,E8,-42.71705426,-73.53950945,0.88
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-84,10.054,33.01,7.88,5.52,86.33,25.39,6.39,36224,0.73,CTDO-2,E8,-42.71705426,-73.53950945,0.88
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-85,10.055,33.01,7.87,5.51,86.21,25.39,6.39,36224,0.67,CTDO-2,E8,-42.71705426,-73.53950945,0.88
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-86,10.054,33.01,7.86,5.5,86.13,25.39,6.39,36225,0.66,CTDO-2,E8,-42.71705426,-73.53950945,0.89
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-87,10.053,33.011,7.86,5.5,86.14,25.39,6.39,36225,0.67,CTDO-2,E8,-42.71705426,-73.53950945,0.89
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-88,10.052,33.011,7.87,5.51,86.19,25.39,6.39,36225,0.65,CTDO-2,E8,-42.71705426,-73.53950945,0.89
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-89,10.053,33.012,7.88,5.51,86.33,25.39,6.39,36226,0.71,CTDO-2,E8,-42.71705426,-73.53950945,0.88
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-90,10.052,33.012,7.9,5.53,86.49,25.39,6.39,36227,0.7,CTDO-2,E8,-42.71705426,-73.53950945,0.87
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-91,10.052,33.011,7.88,5.52,86.36,25.39,6.39,36227,0.66,CTDO-2,E8,-42.71705426,-73.53950945,0.87
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-92,10.052,33.011,7.9,5.53,86.5,25.39,6.39,36227,0.72,CTDO-2,E8,-42.71705426,-73.53950945,0.87
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-93,10.053,33.012,7.89,5.52,86.39,25.39,6.39,36228,0.72,CTDO-2,E8,-42.71705426,-73.53950945,0.87
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-94,10.053,33.012,7.88,5.51,86.27,25.39,6.39,36229,0.73,CTDO-2,E8,-42.71705426,-73.53950945,0.88
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-95,10.052,33.012,7.88,5.51,86.28,25.39,6.39,36229,0.64,CTDO-2,E8,-42.71705426,-73.53950945,0.88
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-96,10.052,33.013,7.88,5.51,86.3,25.39,6.39,36230,0.63,CTDO-2,E8,-42.71705426,-73.53950945,0.88
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-97,10.052,33.012,7.89,5.52,86.4,25.39,6.39,36230,0.67,CTDO-2,E8,-42.71705426,-73.53950945,0.87
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-98,10.052,33.012,7.89,5.52,86.47,25.39,6.39,36230,0.63,CTDO-2,E8,-42.71705426,-73.53950945,0.87
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-99,10.052,33.012,7.87,5.51,86.24,25.39,6.39,36231,0.7,CTDO-2,E8,-42.71705426,-73.53950945,0.88
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-100,10.052,33.012,7.88,5.51,86.27,25.39,6.39,36231,0.66,CTDO-2,E8,-42.71705426,-73.53950945,0.88
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-101,10.052,33.012,7.9,5.53,86.52,25.39,6.39,36232,0.76,CTDO-2,E8,-42.71705426,-73.53950945,0.86
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-102,10.051,33.013,7.9,5.53,86.54,25.39,6.39,36232,0.69,CTDO-2,E8,-42.71705426,-73.53950945,0.86
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-103,10.051,33.013,7.91,5.53,86.63,25.39,6.39,36233,0.62,CTDO-2,E8,-42.71705426,-73.53950945,0.86
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-104,10.052,33.013,7.89,5.52,86.43,25.39,6.39,36233,0.66,CTDO-2,E8,-42.71705426,-73.53950945,0.87
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-105,10.051,33.013,7.88,5.51,86.27,25.39,6.39,36234,0.69,CTDO-2,E8,-42.71705426,-73.53950945,0.88
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-106,10.05,33.014,7.89,5.52,86.46,25.39,6.39,36234,0.68,CTDO-2,E8,-42.71705426,-73.53950945,0.87
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-107,10.051,33.013,7.88,5.52,86.35,25.39,6.39,36234,0.66,CTDO-2,E8,-42.71705426,-73.53950945,0.88
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-108,10.05,33.014,7.91,5.53,86.63,25.39,6.39,36235,0.59,CTDO-2,E8,-42.71705426,-73.53950945,0.86
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-109,10.049,33.014,7.9,5.53,86.54,25.39,6.39,36235,0.74,CTDO-2,E8,-42.71705426,-73.53950945,0.86
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-110,10.047,33.015,7.87,5.51,86.23,25.39,6.39,36234,0.62,CTDO-2,E8,-42.71705426,-73.53950945,0.88
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-111,10.047,33.015,7.89,5.52,86.39,25.39,6.39,36235,0.66,CTDO-2,E8,-42.71705426,-73.53950945,0.87
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-112,10.044,33.017,7.89,5.52,86.36,25.4,6.39,36234,0.67,CTDO-2,E8,-42.71705426,-73.53950945,0.87
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-113,10.042,33.018,7.91,5.54,86.65,25.4,6.39,36234,0.69,CTDO-2,E8,-42.71705426,-73.53950945,0.86
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-114,10.039,33.02,7.92,5.54,86.72,25.4,6.39,36233,0.62,CTDO-2,E8,-42.71705426,-73.53950945,0.85
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-115,10.037,33.021,7.9,5.53,86.54,25.4,6.39,36233,0.64,CTDO-2,E8,-42.71705426,-73.53950945,0.86
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-116,10.037,33.021,7.92,5.54,86.71,25.4,6.39,36233,0.64,CTDO-2,E8,-42.71705426,-73.53950945,0.85
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-117,10.036,33.022,7.92,5.54,86.74,25.4,6.39,36233,0.63,CTDO-2,E8,-42.71705426,-73.53950945,0.85
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-118,10.034,33.022,7.91,5.54,86.63,25.4,6.39,36233,0.6,CTDO-2,E8,-42.71705426,-73.53950945,0.86
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-119,10.033,33.023,7.91,5.53,86.6,25.4,6.39,36233,0.58,CTDO-2,E8,-42.71705426,-73.53950945,0.86
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-120,10.031,33.025,7.93,5.55,86.78,25.4,6.39,36233,0.65,CTDO-2,E8,-42.71705426,-73.53950945,0.85
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-121,10.027,33.027,7.92,5.54,86.72,25.41,6.39,36233,0.67,CTDO-2,E8,-42.71705426,-73.53950945,0.85
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-122,10.023,33.03,7.94,5.55,86.89,25.41,6.39,36232,0.64,CTDO-2,E8,-42.71705426,-73.53950945,0.84
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-123,10.022,33.031,7.93,5.55,86.81,25.41,6.39,36233,0.6,CTDO-2,E8,-42.71705426,-73.53950945,0.85
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923g,9/23/2020,12:17:47 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-124,10.022,32.959,7.88,5.52,86.26,25.35,6.4,36162,3.87,CTDO-2,E8,-42.71705426,-73.53950945,0.88
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923h,9/23/2020,12:50:12 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-1,10.401,33.013,8.13,5.69,89.72,25.33,6.34,36504,0.59,CTDO-2,E1,-42.75610761,-73.48321089,0.65
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923h,9/23/2020,12:50:12 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-2,10.32,32.997,8.52,5.96,93.82,25.33,6.35,36415,0.55,CTDO-2,E1,-42.75610761,-73.48321089,0.39
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923h,9/23/2020,12:50:12 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-3,10.227,32.994,8.49,5.94,93.38,25.35,6.37,36328,0.6,CTDO-2,E1,-42.75610761,-73.48321089,0.42
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923h,9/23/2020,12:50:12 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-4,10.158,32.994,8.51,5.95,93.39,25.36,6.38,36267,1.04,CTDO-2,E1,-42.75610761,-73.48321089,0.42
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923h,9/23/2020,12:50:12 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-5,10.139,32.999,8.46,5.92,92.79,25.37,6.38,36256,0.76,CTDO-2,E1,-42.75610761,-73.48321089,0.46
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923h,9/23/2020,12:50:12 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-6,10.12,33.004,8.41,5.89,92.3,25.37,6.38,36243,0.75,CTDO-2,E1,-42.75610761,-73.48321089,0.49
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923h,9/23/2020,12:50:12 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-7,10.094,33.012,8.34,5.83,91.4,25.38,6.39,36228,0.76,CTDO-2,E1,-42.75610761,-73.48321089,0.55
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923h,9/23/2020,12:50:12 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-8,10.082,33.016,8.29,5.8,90.89,25.39,6.39,36222,0.73,CTDO-2,E1,-42.75610761,-73.48321089,0.58
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923h,9/23/2020,12:50:12 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-9,10.065,33.022,8.27,5.79,90.59,25.4,6.39,36213,0.78,CTDO-2,E1,-42.75610761,-73.48321089,0.6
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923h,9/23/2020,12:50:12 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-10,10.055,33.024,8.25,5.77,90.33,25.4,6.39,36206,0.74,CTDO-2,E1,-42.75610761,-73.48321089,0.62
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923h,9/23/2020,12:50:12 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-11,10.05,33.026,8.25,5.77,90.32,25.4,6.39,36204,0.78,CTDO-2,E1,-42.75610761,-73.48321089,0.62
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923h,9/23/2020,12:50:12 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-12,10.046,33.026,8.23,5.76,90.17,25.4,6.39,36201,0.83,CTDO-2,E1,-42.75610761,-73.48321089,0.63
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923h,9/23/2020,12:50:12 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-13,10.043,33.027,8.2,5.74,89.85,25.4,6.39,36200,0.79,CTDO-2,E1,-42.75610761,-73.48321089,0.65
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923h,9/23/2020,12:50:12 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-14,10.04,33.028,8.21,5.75,89.92,25.41,6.39,36199,1.08,CTDO-2,E1,-42.75610761,-73.48321089,0.65
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923h,9/23/2020,12:50:12 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-15,10.037,33.029,8.22,5.75,89.99,25.41,6.39,36197,0.99,CTDO-2,E1,-42.75610761,-73.48321089,0.64
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923h,9/23/2020,12:50:12 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-16,10.034,33.03,8.2,5.74,89.82,25.41,6.39,36196,0.98,CTDO-2,E1,-42.75610761,-73.48321089,0.65
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923h,9/23/2020,12:50:12 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-17,10.034,33.03,8.18,5.73,89.6,25.41,6.39,36196,0.96,CTDO-2,E1,-42.75610761,-73.48321089,0.67
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923h,9/23/2020,12:50:12 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-18,10.032,33.031,8.18,5.73,89.62,25.41,6.39,36196,0.92,CTDO-2,E1,-42.75610761,-73.48321089,0.67
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923h,9/23/2020,12:50:12 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-19,10.03,33.031,8.18,5.73,89.59,25.41,6.39,36195,0.96,CTDO-2,E1,-42.75610761,-73.48321089,0.67
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923h,9/23/2020,12:50:12 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-20,10.024,33.032,8.16,5.71,89.3,25.41,6.39,36190,0.91,CTDO-2,E1,-42.75610761,-73.48321089,0.69
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923h,9/23/2020,12:50:12 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-21,10.022,33.032,8.16,5.71,89.3,25.41,6.39,36190,0.89,CTDO-2,E1,-42.75610761,-73.48321089,0.69
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923h,9/23/2020,12:50:12 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-22,10.021,33.033,8.13,5.69,88.98,25.41,6.39,36190,0.8,CTDO-2,E1,-42.75610761,-73.48321089,0.71
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923h,9/23/2020,12:50:12 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-23,10.02,33.033,8.16,5.71,89.28,25.41,6.39,36190,0.78,CTDO-2,E1,-42.75610761,-73.48321089,0.69
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923h,9/23/2020,12:50:12 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-24,10.02,33.034,8.17,5.71,89.4,25.41,6.39,36190,0.79,CTDO-2,E1,-42.75610761,-73.48321089,0.68
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923h,9/23/2020,12:50:12 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-25,10.019,33.034,8.15,5.7,89.23,25.41,6.39,36190,0.76,CTDO-2,E1,-42.75610761,-73.48321089,0.69
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923h,9/23/2020,12:50:12 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-26,10.019,33.034,8.15,5.7,89.17,25.41,6.39,36191,0.72,CTDO-2,E1,-42.75610761,-73.48321089,0.69
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923h,9/23/2020,12:50:12 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-27,10.019,33.034,8.14,5.7,89.14,25.41,6.39,36191,0.75,CTDO-2,E1,-42.75610761,-73.48321089,0.7
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923h,9/23/2020,12:50:12 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-28,10.018,33.035,8.16,5.71,89.33,25.41,6.39,36192,0.72,CTDO-2,E1,-42.75610761,-73.48321089,0.68
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923h,9/23/2020,12:50:12 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-29,10.018,33.037,8.14,5.7,89.1,25.42,6.39,36194,0.69,CTDO-2,E1,-42.75610761,-73.48321089,0.7
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923h,9/23/2020,12:50:12 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-30,10.017,33.037,8.15,5.7,89.19,25.42,6.4,36194,0.61,CTDO-2,E1,-42.75610761,-73.48321089,0.69
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923h,9/23/2020,12:50:12 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-31,10.017,33.038,8.16,5.71,89.28,25.42,6.4,36195,0.75,CTDO-2,E1,-42.75610761,-73.48321089,0.69
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923h,9/23/2020,12:50:12 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-32,10.017,33.038,8.15,5.7,89.18,25.42,6.4,36195,0.67,CTDO-2,E1,-42.75610761,-73.48321089,0.69
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923h,9/23/2020,12:50:12 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-33,10.017,33.038,8.15,5.7,89.2,25.42,6.4,36196,0.74,CTDO-2,E1,-42.75610761,-73.48321089,0.69
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923h,9/23/2020,12:50:12 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-34,10.016,33.038,8.16,5.71,89.3,25.42,6.4,36196,0.77,CTDO-2,E1,-42.75610761,-73.48321089,0.69
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923h,9/23/2020,12:50:12 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-35,10.015,33.039,8.16,5.71,89.33,25.42,6.4,36196,0.75,CTDO-2,E1,-42.75610761,-73.48321089,0.69
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923h,9/23/2020,12:50:12 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-36,10.015,33.039,8.16,5.71,89.37,25.42,6.4,36197,0.7,CTDO-2,E1,-42.75610761,-73.48321089,0.68
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923h,9/23/2020,12:50:12 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-37,10.015,33.04,8.15,5.7,89.22,25.42,6.4,36197,0.7,CTDO-2,E1,-42.75610761,-73.48321089,0.69
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923h,9/23/2020,12:50:12 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-38,10.014,33.04,8.12,5.68,88.91,25.42,6.4,36197,0.67,CTDO-2,E1,-42.75610761,-73.48321089,0.71
2913,"Centro Pilpilehue, Ensenada Ahoni. Archipielago Chiloé",SW,200923h,9/23/2020,12:50:12 PM,Salmones Camanchaca S.A.,Pilpilehue,101690,-39,10.012,33.041,8.13,5.69,88.99,25.42,6.4,36197,0.71,CTDO-2,E1,-42.75610761,-73.48321089,0.71
